attributeConfigurationNumber,modelName,numSimultaneousQueries,contextLevel,jsonResults,commonNameErrorRate,differenceToThinkingKey,avgInputTokens,avgOutputTokens,queriedSpecies,status
1,gpt-4.1-mini,16,1,,1.0,1.0,83.1875,68.75,"[{""sex"": ""female"", ""speciesName"": ""Icterus cucullatus""}, {""sex"": ""male"", ""speciesName"": ""Manacus candei""}, {""sex"": ""male"", ""speciesName"": ""Cyanerpes cyaneus""}, {""sex"": ""male"", ""speciesName"": ""Piranga olivacea""}, {""sex"": ""male"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""male"", ""speciesName"": ""Cistothorus palustris""}, {""sex"": ""male"", ""speciesName"": ""Agelaius tricolor""}, {""sex"": ""female"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""female"", ""speciesName"": ""Geothlypis trichas""}, {""sex"": ""female"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""male"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""female"", ""speciesName"": ""Turdus migratorius""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus major westoni""}, {""sex"": ""female"", ""speciesName"": ""Piranga ludoviciana""}, {""sex"": ""male"", ""speciesName"": ""Euphagus carolinus""}, {""sex"": ""male"", ""speciesName"": ""Sturnella neglecta""}]",ok
1,gpt-4.1-mini,16,4,,1.0,1.0,166.8125,68.75,"[{""sex"": ""male"", ""speciesName"": ""Setophaga nigrescens""}, {""sex"": ""female"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous purpureus""}, {""sex"": ""female"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus quiscula""}, {""sex"": ""male"", ""speciesName"": ""Calamospiza melanocorys""}, {""sex"": ""female"", ""speciesName"": ""Ramphocelus dimidiatus""}, {""sex"": ""female"", ""speciesName"": ""Sialia sialis""}, {""sex"": ""female"", ""speciesName"": ""Ptiliogonys cinereus""}, {""sex"": ""female"", ""speciesName"": ""Regulus satrapa""}, {""sex"": ""male"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""male"", ""speciesName"": ""Setophaga pinus""}, {""sex"": ""male"", ""speciesName"": ""Sporophila corvina""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous mexicanus""}, {""sex"": ""female"", ""speciesName"": ""Icterus galbula""}, {""sex"": ""male"", ""speciesName"": ""Dacnis cayana""}]",ok
1,gpt-4.1-mini,16,8,,1.0,1.0,238.6875,68.75,"[{""sex"": ""female"", ""speciesName"": ""Icterus bullockii""}, {""sex"": ""male"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""female"", ""speciesName"": ""Passerina cyanea""}, {""sex"": ""male"", ""speciesName"": ""Toxostoma rufum""}, {""sex"": ""male"", ""speciesName"": ""Vidua macroura""}, {""sex"": ""male"", ""speciesName"": ""Icterus galbula""}, {""sex"": ""female"", ""speciesName"": ""Psaltriparus minimus""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus quiscula""}, {""sex"": ""female"", ""speciesName"": ""Setophaga citrina""}, {""sex"": ""male"", ""speciesName"": ""Passerina ciris""}, {""sex"": ""male"", ""speciesName"": ""Sturnella magna""}, {""sex"": ""male"", ""speciesName"": ""Ramphocelus dimidiatus""}, {""sex"": ""female"", ""speciesName"": ""Haemorhous mexicanus""}, {""sex"": ""male"", ""speciesName"": ""Sporophila torqueola""}, {""sex"": ""male"", ""speciesName"": ""Setophaga pinus""}, {""sex"": ""male"", ""speciesName"": ""Cyanerpes cyaneus""}]",ok
1,gpt-4.1-mini,32,0,,1.0,1.0,31.21875,50.0,"[{""sex"": ""male"", ""speciesName"": ""Geothlypis formosa""}, {""sex"": ""male"", ""speciesName"": ""Passerina cyanea""}, {""sex"": ""female"", ""speciesName"": ""Molothrus ater""}, {""sex"": ""male"", ""speciesName"": ""Mniotilta varia""}, {""sex"": ""male"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""female"", ""speciesName"": ""Ramphocelus dimidiatus""}, {""sex"": ""female"", ""speciesName"": ""Icterus spurius""}, {""sex"": ""male"", ""speciesName"": ""Bombycilla cedrorum""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis cardinalis cardinalis""}, {""sex"": ""male"", ""speciesName"": ""Spinus psaltria hesperophilus""}, {""sex"": ""female"", ""speciesName"": ""Setophaga castanea""}, {""sex"": ""male"", ""speciesName"": ""Geothlypis philadelphia""}, {""sex"": ""female"", ""speciesName"": ""Setophaga tigrina""}, {""sex"": ""male"", ""speciesName"": ""Geothlypis trichas""}, {""sex"": ""female"", ""speciesName"": ""Leiothlypis celata""}, {""sex"": ""female"", ""speciesName"": ""Quiscalus mexicanus""}, {""sex"": ""male"", ""speciesName"": ""Loxia leucoptera""}, {""sex"": ""male"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""female"", ""speciesName"": ""Junco hyemalis""}, {""sex"": ""male"", ""speciesName"": ""Passerculus sandwichensis""}, {""sex"": ""female"", ""speciesName"": ""Cardinalis cardinalis""}, {""sex"": ""female"", ""speciesName"": ""Piranga flava""}, {""sex"": ""male"", ""speciesName"": ""Setophaga magnolia""}, {""sex"": ""female"", ""speciesName"": ""Zonotrichia leucophrys""}, {""sex"": ""female"", ""speciesName"": ""Sialia mexicana""}, {""sex"": ""male"", ""speciesName"": ""Progne subis""}, {""sex"": ""male"", ""speciesName"": ""Agelaius tricolor""}, {""sex"": ""male"", ""speciesName"": ""Leiothlypis peregrina""}, {""sex"": ""male"", ""speciesName"": ""Setophaga occidentalis""}, {""sex"": ""male"", ""speciesName"": ""Setophaga caerulescens""}, {""sex"": ""male"", ""speciesName"": ""Euphagus carolinus""}, {""sex"": ""female"", ""speciesName"": ""Pyrocephalus rubinus""}]",ok
1,gpt-4.1-mini,32,1,,1.0,1.0,70.59375,50.0,"[{""sex"": ""female"", ""speciesName"": ""Sitta carolinensis""}, {""sex"": ""male"", ""speciesName"": ""Setophaga striata""}, {""sex"": ""male"", ""speciesName"": ""Melanospiza bicolor""}, {""sex"": ""female"", ""speciesName"": ""Pyrocephalus rubinus""}, {""sex"": ""female"", ""speciesName"": ""Ixoreus naevius""}, {""sex"": ""female"", ""speciesName"": ""Zonotrichia leucophrys""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous purpureus""}, {""sex"": ""male"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""male"", ""speciesName"": ""Eremophila alpestris""}, {""sex"": ""male"", ""speciesName"": ""Euphagus carolinus""}, {""sex"": ""female"", ""speciesName"": ""Ramphocelus dimidiatus""}, {""sex"": ""male"", ""speciesName"": ""Sitta canadensis""}, {""sex"": ""female"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""male"", ""speciesName"": ""Junco hyemalis hyemalis""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""female"", ""speciesName"": ""Setophaga townsendi""}, {""sex"": ""female"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""male"", ""speciesName"": ""Ramphocelus passerinii""}, {""sex"": ""male"", ""speciesName"": ""Dumetella carolinensis""}, {""sex"": ""female"", ""speciesName"": ""Icterus spurius""}, {""sex"": ""male"", ""speciesName"": ""Troglodytes aedon""}, {""sex"": ""female"", ""speciesName"": ""Setophaga magnolia""}, {""sex"": ""male"", ""speciesName"": ""Chlorophanes spiza""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous mexicanus""}, {""sex"": ""male"", ""speciesName"": ""Passer domesticus domesticus""}, {""sex"": ""female"", ""speciesName"": ""Setophaga tigrina""}, {""sex"": ""male"", ""speciesName"": ""Pipilo maculatus""}, {""sex"": ""male"", ""speciesName"": ""Auriparus flaviceps""}, {""sex"": ""male"", ""speciesName"": ""Sporophila torqueola""}, {""sex"": ""male"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""female"", ""speciesName"": ""Setophaga citrina""}, {""sex"": ""male"", ""speciesName"": ""Toxostoma rufum""}]",ok
1,gpt-4.1-mini,32,4,,1.0,1.0,128.75,50.0,"[{""sex"": ""male"", ""speciesName"": ""Ptiliogonys cinereus""}, {""sex"": ""male"", ""speciesName"": ""Thryomanes bewickii""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia leucophrys""}, {""sex"": ""female"", ""speciesName"": ""Geothlypis trichas""}, {""sex"": ""male"", ""speciesName"": ""Turdus migratorius""}, {""sex"": ""male"", ""speciesName"": ""Bombycilla cedrorum""}, {""sex"": ""male"", ""speciesName"": ""Acanthis flammea""}, {""sex"": ""female"", ""speciesName"": ""Pyrocephalus rubinus""}, {""sex"": ""male"", ""speciesName"": ""Cardinalis cardinalis""}, {""sex"": ""male"", ""speciesName"": ""Icterus spurius""}, {""sex"": ""male"", ""speciesName"": ""Passerina ciris""}, {""sex"": ""male"", ""speciesName"": ""Setophaga magnolia""}, {""sex"": ""female"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""male"", ""speciesName"": ""Polioptila caerulea""}, {""sex"": ""male"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""female"", ""speciesName"": ""Molothrus ater""}, {""sex"": ""male"", ""speciesName"": ""Leiothlypis ruficapilla""}, {""sex"": ""male"", ""speciesName"": ""Junco hyemalis hyemalis""}, {""sex"": ""male"", ""speciesName"": ""Melanospiza bicolor""}, {""sex"": ""male"", ""speciesName"": ""Setophaga coronata coronata""}, {""sex"": ""male"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""male"", ""speciesName"": ""Passer domesticus""}, {""sex"": ""female"", ""speciesName"": ""Coccothraustes vespertinus""}, {""sex"": ""female"", ""speciesName"": ""Junco hyemalis""}, {""sex"": ""male"", ""speciesName"": ""Setophaga ruticilla""}, {""sex"": ""male"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""male"", ""speciesName"": ""Setophaga americana""}, {""sex"": ""female"", ""speciesName"": ""Passerina caerulea""}, {""sex"": ""female"", ""speciesName"": ""Piranga flava""}, {""sex"": ""male"", ""speciesName"": ""Polioptila melanura""}, {""sex"": ""male"", ""speciesName"": ""Dacnis cayana""}]",ok
1,gpt-4.1-mini,32,8,,1.0,1.0,207.0,50.0,"[{""sex"": ""female"", ""speciesName"": ""Haemorhous cassinii""}, {""sex"": ""male"", ""speciesName"": ""Driophlox fuscicauda""}, {""sex"": ""male"", ""speciesName"": ""Manacus candei""}, {""sex"": ""male"", ""speciesName"": ""Sporophila morelleti""}, {""sex"": ""male"", ""speciesName"": ""Junco hyemalis hyemalis""}, {""sex"": ""female"", ""speciesName"": ""Cardellina pusilla""}, {""sex"": ""female"", ""speciesName"": ""Ramphocelus dimidiatus""}, {""sex"": ""male"", ""speciesName"": ""Passerina caerulea""}, {""sex"": ""male"", ""speciesName"": ""Sialia mexicana""}, {""sex"": ""male"", ""speciesName"": ""Molothrus aeneus""}, {""sex"": ""male"", ""speciesName"": ""Setophaga discolor""}, {""sex"": ""male"", ""speciesName"": ""Loxia curvirostra""}, {""sex"": ""male"", ""speciesName"": ""Spizella passerina""}, {""sex"": ""male"", ""speciesName"": ""Piranga flava""}, {""sex"": ""female"", ""speciesName"": ""Pyrocephalus rubinus""}, {""sex"": ""male"", ""speciesName"": ""Cyanocitta cristata""}, {""sex"": ""female"", ""speciesName"": ""Icterus galbula""}, {""sex"": ""male"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""male"", ""speciesName"": ""Chlorophanes spiza""}, {""sex"": ""female"", ""speciesName"": ""Agelaius phoeniceus""}, {""sex"": ""male"", ""speciesName"": ""Leiothlypis ruficapilla""}, {""sex"": ""male"", ""speciesName"": ""Pinicola enucleator""}, {""sex"": ""female"", ""speciesName"": ""Setophaga magnolia""}, {""sex"": ""male"", ""speciesName"": ""Sporophila corvina""}, {""sex"": ""female"", ""speciesName"": ""Setophaga petechia""}, {""sex"": ""female"", ""speciesName"": ""Setophaga coronata auduboni""}, {""sex"": ""male"", ""speciesName"": ""Bombycilla cedrorum""}, {""sex"": ""female"", ""speciesName"": ""Psaltriparus minimus""}, {""sex"": ""male"", ""speciesName"": ""Melanospiza bicolor""}, {""sex"": ""male"", ""speciesName"": ""Passerculus sandwichensis""}, {""sex"": ""male"", ""speciesName"": ""Pachyramphus aglaiae""}, {""sex"": ""male"", ""speciesName"": ""Setophaga nigrescens""}]",ok
2,gpt-4.1-mini,1,0,"[{""scientificName"": ""Setophaga dominica"", ""commonName"": ""Yellow-throated Warbler"", ""crownColor"": ""black"", ""throatColor"": ""yellow"", ""breastPattern"": ""streaked"", ""wingBars"": ""two"", ""billShape"": ""slender_straight"", ""tailShape"": ""medium_square"", ""bellyColor"": ""white"", ""backColor"": ""gray"", ""eyeMarking"": ""supercilium"", ""sizeClass"": ""small""}]",1.0,1.0,482.0,88.0,"[{""sex"": ""male"", ""speciesName"": ""Setophaga dominica""}]",ok
2,gpt-4.1-mini,1,1,"[{""scientificName"": ""Sitta canadensis"", ""commonName"": ""Red-breasted Nuthatch"", ""crownColor"": ""black"", ""throatColor"": ""white"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""medium_square"", ""bellyColor"": ""rufous"", ""backColor"": ""gray"", ""eyeMarking"": ""eyestripe"", ""sizeClass"": ""small""}]",1.0,1.0,578.0,87.0,"[{""sex"": ""male"", ""speciesName"": ""Sitta canadensis""}]",ok
2,gpt-4.1-mini,1,4,"[{""scientificName"": ""Setophaga dominica"", ""commonName"": ""yellow-throated warbler"", ""crownColor"": ""black"", ""throatColor"": ""yellow"", ""breastPattern"": ""streaked"", ""wingBars"": ""two"", ""billShape"": ""slender_straight"", ""tailShape"": ""medium_square"", ""bellyColor"": ""white"", ""backColor"": ""gray"", ""eyeMarking"": ""supercilium"", ""sizeClass"": ""small""}]",1.0,1.0,684.0,124.0,"[{""sex"": ""male"", ""speciesName"": ""Setophaga dominica""}]",ok
2,gpt-4.1-mini,1,8,"[{""scientificName"": ""Pinicola enucleator"", ""commonName"": ""pine grosbeak"", ""crownColor"": ""red"", ""throatColor"": ""red"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""red"", ""backColor"": ""red"", ""eyeMarking"": ""none"", ""sizeClass"": ""large""}]",1.0,1.0,924.0,80.0,"[{""sex"": ""male"", ""speciesName"": ""Pinicola enucleator""}]",ok
2,gpt-4.1-mini,8,0,,1.0,1.0,75.75,81.25,"[{""sex"": ""male"", ""speciesName"": ""Calcarius lapponicus""}, {""sex"": ""female"", ""speciesName"": ""Agelaius phoeniceus""}, {""sex"": ""female"", ""speciesName"": ""Coccothraustes vespertinus""}, {""sex"": ""female"", ""speciesName"": ""Pheucticus melanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Setophaga coronata""}, {""sex"": ""female"", ""speciesName"": ""Xanthocephalus xanthocephalus""}, {""sex"": ""male"", ""speciesName"": ""Piranga olivacea""}, {""sex"": ""male"", ""speciesName"": ""Dacnis cayana""}]",ok
2,gpt-4.1-mini,8,1,,1.0,1.0,130.375,81.25,"[{""sex"": ""female"", ""speciesName"": ""Setophaga virens""}, {""sex"": ""male"", ""speciesName"": ""Passerina versicolor""}, {""sex"": ""male"", ""speciesName"": ""Zonotrichia albicollis""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}, {""sex"": ""female"", ""speciesName"": ""Spinus tristis""}, {""sex"": ""female"", ""speciesName"": ""Passerina amoena""}, {""sex"": ""male"", ""speciesName"": ""Quiscalus major westoni""}, {""sex"": ""male"", ""speciesName"": ""Euphagus cyanocephalus""}]",ok
2,gpt-4.1-mini,8,4,"[{""scientificName"": ""Tachycineta thalassina"", ""commonName"": ""Violet-green swallow"", ""crownColor"": ""black"", ""throatColor"": ""white"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""forked"", ""bellyColor"": ""white"", ""backColor"": ""olive"", ""eyeMarking"": ""none"", ""sizeClass"": ""small""}, {""scientificName"": ""Setophaga fusca"", ""commonName"": ""Blackburnian warbler"", ""crownColor"": ""black"", ""throatColor"": ""orange"", ""breastPattern"": ""streaked"", ""wingBars"": ""two"", ""billShape"": ""slender_straight"", ""tailShape"": ""medium_square"", ""bellyColor"": ""white"", ""backColor"": ""black"", ""eyeMarking"": ""supercilium"", ""sizeClass"": ""small""}, {""scientificName"": ""Ptiliogonys cinereus"", ""commonName"": ""Gray silky-flycatcher"", ""crownColor"": ""gray"", ""throatColor"": ""gray"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""long_pointed"", ""bellyColor"": ""gray"", ""backColor"": ""gray"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Calamospiza melanocorys"", ""commonName"": ""Lark bunting"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""black"", ""backColor"": ""black"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Setophaga citrina"", ""commonName"": ""Hooded warbler"", ""crownColor"": ""black"", ""throatColor"": ""yellow"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""medium_square"", ""bellyColor"": ""yellow"", ""backColor"": ""olive"", ""eyeMarking"": ""eyering"", ""sizeClass"": ""small""}, {""scientificName"": ""Hirundo rustica"", ""commonName"": ""Barn swallow"", ""crownColor"": ""rufous"", ""throatColor"": ""rufous"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""forked"", ""bellyColor"": ""buff"", ""backColor"": ""blue"", ""eyeMarking"": ""none"", ""sizeClass"": ""small""}, {""scientificName"": ""Piranga rubra"", ""commonName"": ""Summer tanager"", ""crownColor"": ""other"", ""throatColor"": ""other"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""red"", ""backColor"": ""red"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Pinicola enucleator"", ""commonName"": ""Pine grosbeak"", ""crownColor"": ""red"", ""throatColor"": ""red"", ""breastPattern"": ""plain"", ""wingBars"": ""two"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""red"", ""backColor"": ""red"", ""eyeMarking"": ""none"", ""sizeClass"": ""large""}]",1.0,1.0,229.875,79.875,"[{""sex"": ""female"", ""speciesName"": ""Tachycineta thalassina""}, {""sex"": ""female"", ""speciesName"": ""Setophaga fusca""}, {""sex"": ""male"", ""speciesName"": ""Ptiliogonys cinereus""}, {""sex"": ""male"", ""speciesName"": ""Calamospiza melanocorys""}, {""sex"": ""male"", ""speciesName"": ""Setophaga citrina""}, {""sex"": ""male"", ""speciesName"": ""Hirundo rustica""}, {""sex"": ""female"", ""speciesName"": ""Piranga rubra""}, {""sex"": ""female"", ""speciesName"": ""Pinicola enucleator""}]",ok
2,gpt-4.1-mini,8,8,"[{""scientificName"": ""Sporophila torqueola"", ""commonName"": ""cinnamon-rumped seedeater"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""rufous"", ""backColor"": ""black"", ""eyeMarking"": ""none"", ""sizeClass"": ""small""}, {""scientificName"": ""Eremophila alpestris"", ""commonName"": ""horned lark"", ""crownColor"": ""brown"", ""throatColor"": ""white"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""buff"", ""backColor"": ""brown"", ""eyeMarking"": ""eyestripe"", ""sizeClass"": ""small""}, {""scientificName"": ""Pheucticus melanocephalus"", ""commonName"": ""black-headed grosbeak"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""two"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""buff"", ""backColor"": ""brown"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Icterus abeillei"", ""commonName"": ""black-backed oriole"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""long_pointed"", ""bellyColor"": ""yellow"", ""backColor"": ""black"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Tyrannus forficatus"", ""commonName"": ""scissor-tailed flycatcher"", ""crownColor"": ""gray"", ""throatColor"": ""white"", ""breastPattern"": ""plain"", ""wingBars"": ""one"", ""billShape"": ""slender_straight"", ""tailShape"": ""forked"", ""bellyColor"": ""white"", ""backColor"": ""gray"", ""eyeMarking"": ""eyestripe"", ""sizeClass"": ""medium""}, {""scientificName"": ""Progne subis"", ""commonName"": ""purple martin"", ""crownColor"": ""black"", ""throatColor"": ""black"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""conical"", ""tailShape"": ""medium_square"", ""bellyColor"": ""black"", ""backColor"": ""black"", ""eyeMarking"": ""none"", ""sizeClass"": ""medium""}, {""scientificName"": ""Polioptila melanura"", ""commonName"": ""black-tailed gnatcatcher"", ""crownColor"": ""gray"", ""throatColor"": ""white"", ""breastPattern"": ""plain"", ""wingBars"": ""none"", ""billShape"": ""slender_straight"", ""tailShape"": ""long_pointed"", ""bellyColor"": ""white"", ""backColor"": ""gray"", ""eyeMarking"": ""eyering"", ""sizeClass"": ""small""}, {""scientificName"": ""Thamnophilus doliatus"", ""commonName"": ""barred antshrike"", ""crownColor"": ""black"", ""throatColor"": ""white"", ""breastPattern"": ""barred"", ""wingBars"": ""none"", ""billShape"": ""hooked"", ""tailShape"": ""medium_square"", ""bellyColor"": ""white"", ""backColor"": ""brown"", ""eyeMarking"": ""mask"", ""sizeClass"": ""small""}]",1.0,1.0,316.375,80.0,"[{""sex"": ""male"", ""speciesName"": ""Sporophila torqueola""}, {""sex"": ""male"", ""speciesName"": ""Eremophila alpestris""}, {""sex"": ""male"", ""speciesName"": ""Pheucticus melanocephalus""}, {""sex"": ""male"", ""speciesName"": ""Icterus abeillei""}, {""sex"": ""male"", ""speciesName"": ""Tyrannus forficatus""}, {""sex"": ""male"", ""speciesName"": ""Progne subis""}, {""sex"": ""male"", ""speciesName"": ""Polioptila melanura""}, {""sex"": ""male"", ""speciesName"": ""Thamnophilus doliatus""}]",ok
